EVENT_ID,TIMESTAMP,SECTOR,SOURCE_ASSET,PROCESS_NAME,FILE_ACTIVITY,CURRENT_ATTACK_STAGE,LABEL
A-05-SCN041-02-00,2026-01-14T10:03:00,Airports,S05-CTRL01,ssh,95,Reconnaissance,Attack
A-05-SCN041-02-01,2026-01-14T10:05:00,Airports,S05-WS01,ssh,39,Initial Access,Attack
A-05-SCN041-02-02,2026-01-14T10:12:00,Airports,S05-AUTH01,curl,83,Execution,Attack
A-05-SCN041-02-03,2026-01-14T10:16:00,Airports,S05-DB01,cmd,14,Discovery,Attack
A-05-SCN041-02-04,2026-01-14T10:20:00,Airports,S05-APP01,ssh,98,Lateral Movement,Attack
A-05-SCN041-02-05,2026-01-14T10:26:00,Airports,S05-GW01,service-host,1796,Impact,Attack
A-05-SCN041-02-06,2026-01-14T10:30:00,Airports,S05-CTRL01,ssh,1169,Impact,Attack
A-05-SCN041-02-07,2026-01-14T10:35:00,Airports,S05-WS01,wmic,110,Impact,Attack
A-05-SCN041-02-08,2026-01-14T10:43:00,Airports,S05-AUTH01,wmic,1228,Impact,Attack
A-05-SCN041-02-09,2026-01-14T10:46:00,Airports,S05-DB01,powershell,389,Impact,Attack
A-05-SCN041-03-00,2026-01-14T11:00:00,Airports,S05-WS01,cmd,51,Reconnaissance,Attack
A-05-SCN041-03-01,2026-01-14T11:08:00,Airports,S05-MON01,cmd,16,Initial Access,Attack
A-05-SCN041-03-02,2026-01-14T11:11:00,Airports,S05-BKP01,powershell,30,Execution,Attack
A-05-SCN041-03-03,2026-01-14T11:16:00,Airports,S05-GW01,powershell,91,Discovery,Attack
A-05-SCN041-03-04,2026-01-14T11:21:00,Airports,S05-AUTH01,ssh,75,Lateral Movement,Attack
A-05-SCN041-03-05,2026-01-14T11:26:00,Airports,S05-MGMT01,unknown,429,Impact,Attack
A-05-SCN041-03-06,2026-01-14T11:31:00,Airports,S05-WS01,cmd,1563,Impact,Attack
A-05-SCN041-03-07,2026-01-14T11:36:00,Airports,S05-MON01,ssh,1307,Impact,Attack
A-05-SCN041-03-08,2026-01-14T11:40:00,Airports,S05-BKP01,powershell,1988,Impact,Attack
A-05-SCN041-03-09,2026-01-14T11:46:00,Airports,S05-GW01,powershell,1699,Impact,Attack
A-05-SCN041-04-00,2026-01-14T12:01:00,Airports,S05-DB01,cmd,73,Reconnaissance,Attack
A-05-SCN041-04-01,2026-01-14T12:06:00,Airports,S05-MON01,service-host,88,Initial Access,Attack
A-05-SCN041-04-02,2026-01-14T12:13:00,Airports,S05-WS01,wmic,72,Execution,Attack
A-05-SCN041-04-03,2026-01-14T12:17:00,Airports,S05-MGMT01,unknown,80,Discovery,Attack
A-05-SCN041-04-04,2026-01-14T12:21:00,Airports,S05-APP01,python,98,Lateral Movement,Attack
A-05-SCN041-04-05,2026-01-14T12:28:00,Airports,S05-CTRL01,unknown,200,Impact,Attack
A-05-SCN041-04-06,2026-01-14T12:33:00,Airports,S05-DB01,ssh,974,Impact,Attack
A-05-SCN041-04-07,2026-01-14T12:37:00,Airports,S05-MON01,ssh,492,Impact,Attack
A-05-SCN041-04-08,2026-01-14T12:42:00,Airports,S05-WS01,cmd,1609,Impact,Attack
A-05-SCN041-04-09,2026-01-14T12:47:00,Airports,S05-MGMT01,service-host,618,Impact,Attack
A-05-SCN042-01-00,2026-01-14T09:02:00,Airports,S05-BKP01,ssh,66,Reconnaissance,Attack
A-05-SCN042-01-01,2026-01-14T09:06:00,Airports,S05-VPN01,ssh,80,Initial Access,Attack
A-05-SCN042-01-02,2026-01-14T09:11:00,Airports,S05-WS01,wmic,33,Execution,Attack
A-05-SCN042-01-03,2026-01-14T09:15:00,Airports,S05-CTRL01,ssh,48,Discovery,Attack
A-05-SCN042-01-04,2026-01-14T09:23:00,Airports,S05-GW01,powershell,75,Lateral Movement,Attack
A-05-SCN042-01-05,2026-01-14T09:27:00,Airports,S05-MON01,ssh,483,Impact,Attack
A-05-SCN042-01-06,2026-01-14T09:32:00,Airports,S05-BKP01,python,64,Impact,Attack
A-05-SCN042-01-07,2026-01-14T09:36:00,Airports,S05-VPN01,service-host,394,Impact,Attack
A-05-SCN042-01-08,2026-01-14T09:41:00,Airports,S05-WS01,python,14,Impact,Attack
A-05-SCN042-01-09,2026-01-14T09:48:00,Airports,S05-CTRL01,curl,1636,Impact,Attack
A-05-SCN042-02-00,2026-01-14T10:01:00,Airports,S05-APP01,wmic,74,Reconnaissance,Attack
A-05-SCN042-02-01,2026-01-14T10:08:00,Airports,S05-WS01,ssh,16,Initial Access,Attack
A-05-SCN042-02-02,2026-01-14T10:12:00,Airports,S05-CTRL01,cmd,66,Execution,Attack
A-05-SCN042-02-03,2026-01-14T10:15:00,Airports,S05-MGMT01,python,88,Discovery,Attack
A-05-SCN042-02-04,2026-01-14T10:20:00,Airports,S05-BKP01,wmic,77,Lateral Movement,Attack
A-05-SCN042-02-05,2026-01-14T10:26:00,Airports,S05-DB01,wmic,746,Impact,Attack
A-05-SCN042-02-06,2026-01-14T10:32:00,Airports,S05-APP01,unknown,337,Impact,Attack
A-05-SCN042-02-07,2026-01-14T10:38:00,Airports,S05-WS01,curl,1749,Impact,Attack
A-05-SCN042-02-08,2026-01-14T10:41:00,Airports,S05-CTRL01,powershell,559,Impact,Attack
A-05-SCN042-02-09,2026-01-14T10:45:00,Airports,S05-MGMT01,curl,1042,Impact,Attack
A-05-SCN042-03-00,2026-01-14T11:00:00,Airports,S05-VPN01,wmic,83,Reconnaissance,Attack
A-05-SCN042-03-01,2026-01-14T11:07:00,Airports,S05-AUTH01,ssh,87,Initial Access,Attack
A-05-SCN042-03-02,2026-01-14T11:12:00,Airports,S05-WS01,unknown,94,Execution,Attack
A-05-SCN042-03-03,2026-01-14T11:18:00,Airports,S05-APP01,wmic,92,Discovery,Attack
A-05-SCN042-03-04,2026-01-14T11:20:00,Airports,S05-GW01,powershell,52,Lateral Movement,Attack
A-05-SCN042-03-05,2026-01-14T11:28:00,Airports,S05-CTRL01,powershell,1494,Impact,Attack
A-05-SCN042-03-06,2026-01-14T11:33:00,Airports,S05-VPN01,service-host,830,Impact,Attack
A-05-SCN042-03-07,2026-01-14T11:36:00,Airports,S05-AUTH01,unknown,1176,Impact,Attack
A-05-SCN042-03-08,2026-01-14T11:43:00,Airports,S05-WS01,service-host,1481,Impact,Attack
A-05-SCN042-03-09,2026-01-14T11:46:00,Airports,S05-APP01,wmic,1760,Impact,Attack
A-05-SCN042-04-00,2026-01-14T12:02:00,Airports,S05-MGMT01,powershell,33,Reconnaissance,Attack
A-05-SCN042-04-01,2026-01-14T12:05:00,Airports,S05-MON01,unknown,84,Initial Access,Attack
A-05-SCN042-04-02,2026-01-14T12:10:00,Airports,S05-DB01,wmic,12,Execution,Attack
A-05-SCN042-04-03,2026-01-14T12:16:00,Airports,S05-BKP01,cmd,25,Discovery,Attack
A-05-SCN042-04-04,2026-01-14T12:22:00,Airports,S05-VPN01,wmic,0,Lateral Movement,Attack
A-05-SCN042-04-05,2026-01-14T12:25:00,Airports,S05-APP01,python,1358,Impact,Attack
A-05-SCN042-04-06,2026-01-14T12:31:00,Airports,S05-MGMT01,ssh,592,Impact,Attack
A-05-SCN042-04-07,2026-01-14T12:38:00,Airports,S05-MON01,curl,983,Impact,Attack
A-05-SCN042-04-08,2026-01-14T12:43:00,Airports,S05-DB01,wmic,1774,Impact,Attack
A-05-SCN042-04-09,2026-01-14T12:45:00,Airports,S05-BKP01,unknown,1033,Impact,Attack
A-05-SCN043-01-00,2026-01-14T09:01:00,Airports,S05-WS01,wmic,9,Reconnaissance,Attack
A-05-SCN043-01-01,2026-01-14T09:05:00,Airports,S05-GW01,service-host,37,Initial Access,Attack
A-05-SCN043-01-02,2026-01-14T09:13:00,Airports,S05-MON01,ssh,72,Credential Access,Attack
A-05-SCN043-01-03,2026-01-14T09:16:00,Airports,S05-AUTH01,wmic,32,Discovery,Attack
A-05-SCN043-01-04,2026-01-14T09:22:00,Airports,S05-VPN01,wmic,48,Lateral Movement,Attack
A-05-SCN043-01-05,2026-01-14T09:25:00,Airports,S05-CTRL01,service-host,147,Collection,Attack
A-05-SCN043-01-06,2026-01-14T09:30:00,Airports,S05-WS01,python,1668,Collection,Attack
A-05-SCN043-01-07,2026-01-14T09:35:00,Airports,S05-GW01,unknown,685,Collection,Attack
A-05-SCN043-01-08,2026-01-14T09:41:00,Airports,S05-MON01,unknown,1251,Collection,Attack
A-05-SCN043-01-09,2026-01-14T09:47:00,Airports,S05-AUTH01,ssh,132,Collection,Attack
A-05-SCN043-02-00,2026-01-14T10:03:00,Airports,S05-MGMT01,python,14,Reconnaissance,Attack
A-05-SCN043-02-01,2026-01-14T10:08:00,Airports,S05-MON01,service-host,36,Initial Access,Attack
A-05-SCN043-02-02,2026-01-14T10:10:00,Airports,S05-GW01,curl,58,Credential Access,Attack
A-05-SCN043-02-03,2026-01-14T10:18:00,Airports,S05-BKP01,service-host,77,Discovery,Attack
A-05-SCN043-02-04,2026-01-14T10:20:00,Airports,S05-AUTH01,service-host,90,Lateral Movement,Attack
A-05-SCN043-02-05,2026-01-14T10:26:00,Airports,S05-APP01,curl,750,Collection,Attack
A-05-SCN043-02-06,2026-01-14T10:31:00,Airports,S05-MGMT01,wmic,1784,Collection,Attack
A-05-SCN043-02-07,2026-01-14T10:38:00,Airports,S05-MON01,python,112,Collection,Attack
A-05-SCN043-02-08,2026-01-14T10:42:00,Airports,S05-GW01,service-host,413,Collection,Attack
A-05-SCN043-02-09,2026-01-14T10:47:00,Airports,S05-BKP01,cmd,1772,Collection,Attack
A-05-SCN043-03-00,2026-01-14T11:03:00,Airports,S05-DB01,cmd,5,Reconnaissance,Attack
A-05-SCN043-03-01,2026-01-14T11:06:00,Airports,S05-APP01,unknown,32,Initial Access,Attack
A-05-SCN043-03-02,2026-01-14T11:13:00,Airports,S05-MGMT01,service-host,29,Credential Access,Attack
A-05-SCN043-03-03,2026-01-14T11:15:00,Airports,S05-GW01,powershell,27,Discovery,Attack
A-05-SCN043-03-04,2026-01-14T11:23:00,Airports,S05-MON01,curl,7,Lateral Movement,Attack
A-05-SCN043-03-05,2026-01-14T11:28:00,Airports,S05-CTRL01,powershell,1193,Collection,Attack
A-05-SCN043-03-06,2026-01-14T11:30:00,Airports,S05-DB01,python,1797,Collection,Attack
A-05-SCN043-03-07,2026-01-14T11:36:00,Airports,S05-APP01,wmic,581,Collection,Attack
A-05-SCN043-03-08,2026-01-14T11:43:00,Airports,S05-MGMT01,unknown,478,Collection,Attack
A-05-SCN043-03-09,2026-01-14T11:48:00,Airports,S05-GW01,unknown,505,Collection,Attack
A-05-SCN043-04-00,2026-01-14T12:03:00,Airports,S05-APP01,python,74,Reconnaissance,Attack
A-05-SCN043-04-01,2026-01-14T12:08:00,Airports,S05-BKP01,powershell,74,Initial Access,Attack
A-05-SCN043-04-02,2026-01-14T12:12:00,Airports,S05-WS01,ssh,14,Credential Access,Attack
A-05-SCN043-04-03,2026-01-14T12:18:00,Airports,S05-GW01,cmd,78,Discovery,Attack
A-05-SCN043-04-04,2026-01-14T12:22:00,Airports,S05-MGMT01,cmd,51,Lateral Movement,Attack
A-05-SCN043-04-05,2026-01-14T12:26:00,Airports,S05-VPN01,powershell,92,Collection,Attack
A-05-SCN043-04-06,2026-01-14T12:30:00,Airports,S05-APP01,service-host,1307,Collection,Attack
A-05-SCN043-04-07,2026-01-14T12:36:00,Airports,S05-BKP01,python,727,Collection,Attack
A-05-SCN043-04-08,2026-01-14T12:40:00,Airports,S05-WS01,python,1340,Collection,Attack
A-05-SCN043-04-09,2026-01-14T12:47:00,Airports,S05-GW01,curl,881,Collection,Attack
A-05-SCN044-01-00,2026-01-14T09:03:00,Airports,S05-BKP01,python,86,Reconnaissance,Attack
A-05-SCN044-01-01,2026-01-14T09:07:00,Airports,S05-MGMT01,python,69,Initial Access,Attack
A-05-SCN044-01-02,2026-01-14T09:12:00,Airports,S05-AUTH01,powershell,33,Execution,Attack
A-05-SCN044-01-03,2026-01-14T09:15:00,Airports,S05-WS01,python,31,Persistence,Attack
A-05-SCN044-01-04,2026-01-14T09:22:00,Airports,S05-VPN01,ssh,24,Privilege Escalation,Attack
A-05-SCN044-01-05,2026-01-14T09:26:00,Airports,S05-APP01,unknown,99,Discovery,Attack
A-05-SCN044-01-06,2026-01-14T09:32:00,Airports,S05-BKP01,python,77,Lateral Movement,Attack
A-05-SCN044-01-07,2026-01-14T09:38:00,Airports,S05-MGMT01,wmic,77,Command and Control,Attack
A-05-SCN044-01-08,2026-01-14T09:42:00,Airports,S05-AUTH01,service-host,44,Command and Control,Attack
A-05-SCN044-01-09,2026-01-14T09:46:00,Airports,S05-WS01,python,23,Command and Control,Attack
A-05-SCN044-02-00,2026-01-14T10:03:00,Airports,S05-GW01,powershell,87,Reconnaissance,Attack
A-05-SCN044-02-01,2026-01-14T10:07:00,Airports,S05-MON01,ssh,66,Initial Access,Attack
A-05-SCN044-02-02,2026-01-14T10:11:00,Airports,S05-AUTH01,cmd,62,Execution,Attack
A-05-SCN044-02-03,2026-01-14T10:15:00,Airports,S05-DB01,ssh,67,Persistence,Attack
A-05-SCN044-02-04,2026-01-14T10:22:00,Airports,S05-APP01,service-host,26,Privilege Escalation,Attack
A-05-SCN044-02-05,2026-01-14T10:25:00,Airports,S05-CTRL01,wmic,19,Discovery,Attack
A-05-SCN044-02-06,2026-01-14T10:31:00,Airports,S05-GW01,wmic,82,Lateral Movement,Attack
A-05-SCN044-02-07,2026-01-14T10:37:00,Airports,S05-MON01,service-host,34,Command and Control,Attack
A-05-SCN044-02-08,2026-01-14T10:40:00,Airports,S05-AUTH01,cmd,53,Command and Control,Attack
A-05-SCN044-02-09,2026-01-14T10:46:00,Airports,S05-DB01,wmic,70,Command and Control,Attack
A-05-SCN044-03-00,2026-01-14T11:03:00,Airports,S05-MON01,service-host,88,Reconnaissance,Attack
A-05-SCN044-03-01,2026-01-14T11:08:00,Airports,S05-GW01,wmic,77,Initial Access,Attack
A-05-SCN044-03-02,2026-01-14T11:11:00,Airports,S05-VPN01,cmd,4,Execution,Attack
A-05-SCN044-03-03,2026-01-14T11:16:00,Airports,S05-BKP01,ssh,60,Persistence,Attack
A-05-SCN044-03-04,2026-01-14T11:21:00,Airports,S05-MGMT01,wmic,6,Privilege Escalation,Attack
A-05-SCN044-03-05,2026-01-14T11:25:00,Airports,S05-DB01,powershell,38,Discovery,Attack
A-05-SCN044-03-06,2026-01-14T11:31:00,Airports,S05-MON01,unknown,33,Lateral Movement,Attack
A-05-SCN044-03-07,2026-01-14T11:35:00,Airports,S05-GW01,curl,88,Command and Control,Attack
A-05-SCN044-03-08,2026-01-14T11:43:00,Airports,S05-VPN01,service-host,44,Command and Control,Attack
A-05-SCN044-03-09,2026-01-14T11:45:00,Airports,S05-BKP01,powershell,30,Command and Control,Attack
A-05-SCN044-04-00,2026-01-14T12:00:00,Airports,S05-MGMT01,service-host,77,Reconnaissance,Attack
A-05-SCN044-04-01,2026-01-14T12:05:00,Airports,S05-VPN01,cmd,30,Initial Access,Attack
A-05-SCN044-04-02,2026-01-14T12:13:00,Airports,S05-BKP01,ssh,93,Execution,Attack
A-05-SCN044-04-03,2026-01-14T12:17:00,Airports,S05-DB01,powershell,18,Persistence,Attack
A-05-SCN044-04-04,2026-01-14T12:21:00,Airports,S05-AUTH01,cmd,22,Privilege Escalation,Attack
A-05-SCN044-04-05,2026-01-14T12:25:00,Airports,S05-APP01,python,4,Discovery,Attack
A-05-SCN044-04-06,2026-01-14T12:31:00,Airports,S05-MGMT01,service-host,63,Lateral Movement,Attack
A-05-SCN044-04-07,2026-01-14T12:37:00,Airports,S05-VPN01,python,97,Command and Control,Attack
A-05-SCN044-04-08,2026-01-14T12:42:00,Airports,S05-BKP01,python,8,Command and Control,Attack
A-05-SCN044-04-09,2026-01-14T12:46:00,Airports,S05-DB01,curl,29,Command and Control,Attack
A-05-SCN045-01-00,2026-01-14T09:03:00,Airports,S05-APP01,service-host,36,Reconnaissance,Attack
A-05-SCN045-01-01,2026-01-14T09:08:00,Airports,S05-BKP01,ssh,91,Initial Access,Attack
A-05-SCN045-01-02,2026-01-14T09:10:00,Airports,S05-MGMT01,service-host,62,Execution,Attack
A-05-SCN045-01-03,2026-01-14T09:17:00,Airports,S05-WS01,cmd,40,Persistence,Attack
A-05-SCN045-01-04,2026-01-14T09:23:00,Airports,S05-DB01,wmic,91,Privilege Escalation,Attack
A-05-SCN045-01-05,2026-01-14T09:28:00,Airports,S05-AUTH01,unknown,18,Discovery,Attack
A-05-SCN045-01-06,2026-01-14T09:31:00,Airports,S05-APP01,cmd,49,Lateral Movement,Attack
A-05-SCN045-01-07,2026-01-14T09:38:00,Airports,S05-BKP01,powershell,39,Command and Control,Attack
A-05-SCN045-01-08,2026-01-14T09:43:00,Airports,S05-MGMT01,powershell,55,Command and Control,Attack
A-05-SCN045-01-09,2026-01-14T09:47:00,Airports,S05-WS01,wmic,0,Command and Control,Attack
A-05-SCN045-02-00,2026-01-14T10:00:00,Airports,S05-MON01,service-host,58,Reconnaissance,Attack
A-05-SCN045-02-01,2026-01-14T10:07:00,Airports,S05-AUTH01,python,36,Initial Access,Attack
A-05-SCN045-02-02,2026-01-14T10:10:00,Airports,S05-BKP01,ssh,100,Execution,Attack
A-05-SCN045-02-03,2026-01-14T10:18:00,Airports,S05-VPN01,service-host,19,Persistence,Attack
A-05-SCN045-02-04,2026-01-14T10:20:00,Airports,S05-WS01,ssh,2,Privilege Escalation,Attack
A-05-SCN045-02-05,2026-01-14T10:27:00,Airports,S05-APP01,service-host,18,Discovery,Attack
A-05-SCN045-02-06,2026-01-14T10:32:00,Airports,S05-MON01,cmd,33,Lateral Movement,Attack
A-05-SCN045-02-07,2026-01-14T10:35:00,Airports,S05-AUTH01,curl,72,Command and Control,Attack
A-05-SCN045-02-08,2026-01-14T10:42:00,Airports,S05-BKP01,python,19,Command and Control,Attack
A-05-SCN045-02-09,2026-01-14T10:47:00,Airports,S05-VPN01,service-host,39,Command and Control,Attack
A-05-SCN045-03-00,2026-01-14T11:03:00,Airports,S05-AUTH01,python,30,Reconnaissance,Attack
A-05-SCN045-03-01,2026-01-14T11:05:00,Airports,S05-MGMT01,curl,39,Initial Access,Attack
A-05-SCN045-03-02,2026-01-14T11:11:00,Airports,S05-VPN01,cmd,86,Execution,Attack
A-05-SCN045-03-03,2026-01-14T11:15:00,Airports,S05-MON01,cmd,13,Persistence,Attack
A-05-SCN045-03-04,2026-01-14T11:23:00,Airports,S05-APP01,service-host,46,Privilege Escalation,Attack
A-05-SCN045-03-05,2026-01-14T11:26:00,Airports,S05-WS01,service-host,57,Discovery,Attack
A-05-SCN045-03-06,2026-01-14T11:33:00,Airports,S05-AUTH01,unknown,80,Lateral Movement,Attack
A-05-SCN045-03-07,2026-01-14T11:37:00,Airports,S05-MGMT01,cmd,94,Command and Control,Attack
A-05-SCN045-03-08,2026-01-14T11:40:00,Airports,S05-VPN01,service-host,83,Command and Control,Attack
A-05-SCN045-03-09,2026-01-14T11:47:00,Airports,S05-MON01,cmd,7,Command and Control,Attack
A-05-SCN045-04-00,2026-01-14T12:03:00,Airports,S05-DB01,service-host,54,Reconnaissance,Attack
A-05-SCN045-04-01,2026-01-14T12:06:00,Airports,S05-AUTH01,service-host,42,Initial Access,Attack
A-05-SCN045-04-02,2026-01-14T12:13:00,Airports,S05-BKP01,ssh,93,Execution,Attack
A-05-SCN045-04-03,2026-01-14T12:16:00,Airports,S05-CTRL01,unknown,19,Persistence,Attack
A-05-SCN045-04-04,2026-01-14T12:23:00,Airports,S05-WS01,wmic,25,Privilege Escalation,Attack
A-05-SCN045-04-05,2026-01-14T12:25:00,Airports,S05-MGMT01,wmic,6,Discovery,Attack
A-05-SCN045-04-06,2026-01-14T12:31:00,Airports,S05-DB01,service-host,35,Lateral Movement,Attack
A-05-SCN045-04-07,2026-01-14T12:35:00,Airports,S05-AUTH01,powershell,57,Command and Control,Attack
A-05-SCN045-04-08,2026-01-14T12:43:00,Airports,S05-BKP01,ssh,73,Command and Control,Attack
A-05-SCN045-04-09,2026-01-14T12:46:00,Airports,S05-CTRL01,service-host,84,Command and Control,Attack
A-05-SCN046-01-00,2026-01-14T09:02:00,Airports,S05-DB01,curl,6,Reconnaissance,Attack
A-05-SCN046-01-01,2026-01-14T09:08:00,Airports,S05-WS01,unknown,60,Discovery,Attack
A-05-SCN046-01-02,2026-01-14T09:12:00,Airports,S05-APP01,powershell,90,Initial Access,Attack
A-05-SCN046-01-03,2026-01-14T09:15:00,Airports,S05-GW01,python,59,Execution,Attack
A-05-SCN046-01-04,2026-01-14T09:23:00,Airports,S05-MON01,wmic,69,Execution,Attack
A-05-SCN046-01-05,2026-01-14T09:25:00,Airports,S05-AUTH01,curl,97,Execution,Attack
A-05-SCN046-01-06,2026-01-14T09:32:00,Airports,S05-DB01,ssh,38,Execution,Attack
A-05-SCN046-01-07,2026-01-14T09:35:00,Airports,S05-WS01,unknown,63,Execution,Attack
A-05-SCN046-01-08,2026-01-14T09:43:00,Airports,S05-APP01,service-host,17,Execution,Attack
A-05-SCN046-01-09,2026-01-14T09:46:00,Airports,S05-GW01,wmic,17,Execution,Attack
A-05-SCN046-02-00,2026-01-14T10:03:00,Airports,S05-MGMT01,ssh,30,Reconnaissance,Attack
A-05-SCN046-02-01,2026-01-14T10:07:00,Airports,S05-BKP01,unknown,18,Discovery,Attack
A-05-SCN046-02-02,2026-01-14T10:10:00,Airports,S05-VPN01,ssh,28,Initial Access,Attack
A-05-SCN046-02-03,2026-01-14T10:16:00,Airports,S05-CTRL01,service-host,46,Execution,Attack
A-05-SCN046-02-04,2026-01-14T10:21:00,Airports,S05-AUTH01,cmd,78,Execution,Attack
A-05-SCN046-02-05,2026-01-14T10:25:00,Airports,S05-GW01,unknown,25,Execution,Attack
A-05-SCN046-02-06,2026-01-14T10:30:00,Airports,S05-MGMT01,ssh,84,Execution,Attack
A-05-SCN046-02-07,2026-01-14T10:38:00,Airports,S05-BKP01,cmd,59,Execution,Attack
A-05-SCN046-02-08,2026-01-14T10:40:00,Airports,S05-VPN01,python,50,Execution,Attack
A-05-SCN046-02-09,2026-01-14T10:46:00,Airports,S05-CTRL01,wmic,53,Execution,Attack
A-05-SCN046-03-00,2026-01-14T11:02:00,Airports,S05-VPN01,python,63,Reconnaissance,Attack
A-05-SCN046-03-01,2026-01-14T11:07:00,Airports,S05-CTRL01,service-host,0,Discovery,Attack
A-05-SCN046-03-02,2026-01-14T11:12:00,Airports,S05-BKP01,python,14,Initial Access,Attack
A-05-SCN046-03-03,2026-01-14T11:16:00,Airports,S05-GW01,service-host,68,Execution,Attack
A-05-SCN046-03-04,2026-01-14T11:20:00,Airports,S05-AUTH01,python,15,Execution,Attack
A-05-SCN046-03-05,2026-01-14T11:28:00,Airports,S05-MGMT01,powershell,90,Execution,Attack
A-05-SCN046-03-06,2026-01-14T11:30:00,Airports,S05-VPN01,service-host,41,Execution,Attack
A-05-SCN046-03-07,2026-01-14T11:38:00,Airports,S05-CTRL01,curl,54,Execution,Attack
A-05-SCN046-03-08,2026-01-14T11:42:00,Airports,S05-BKP01,cmd,88,Execution,Attack
A-05-SCN046-03-09,2026-01-14T11:46:00,Airports,S05-GW01,wmic,54,Execution,Attack
A-05-SCN046-04-00,2026-01-14T12:03:00,Airports,S05-MON01,service-host,87,Reconnaissance,Attack
A-05-SCN046-04-01,2026-01-14T12:05:00,Airports,S05-APP01,cmd,84,Discovery,Attack
A-05-SCN046-04-02,2026-01-14T12:10:00,Airports,S05-BKP01,curl,90,Initial Access,Attack
A-05-SCN046-04-03,2026-01-14T12:18:00,Airports,S05-VPN01,ssh,5,Execution,Attack
A-05-SCN046-04-04,2026-01-14T12:23:00,Airports,S05-MGMT01,cmd,78,Execution,Attack
A-05-SCN046-04-05,2026-01-14T12:25:00,Airports,S05-AUTH01,python,10,Execution,Attack
A-05-SCN046-04-06,2026-01-14T12:33:00,Airports,S05-MON01,cmd,7,Execution,Attack
A-05-SCN046-04-07,2026-01-14T12:35:00,Airports,S05-APP01,ssh,0,Execution,Attack
A-05-SCN046-04-08,2026-01-14T12:41:00,Airports,S05-BKP01,ssh,3,Execution,Attack
A-05-SCN046-04-09,2026-01-14T12:48:00,Airports,S05-VPN01,curl,24,Execution,Attack
A-05-SCN047-01-00,2026-01-14T09:01:00,Airports,S05-DB01,curl,9,Reconnaissance,Attack
A-05-SCN047-01-01,2026-01-14T09:07:00,Airports,S05-MON01,powershell,77,Initial Access,Attack
A-05-SCN047-01-02,2026-01-14T09:12:00,Airports,S05-WS01,wmic,74,Execution,Attack
A-05-SCN047-01-03,2026-01-14T09:16:00,Airports,S05-BKP01,unknown,25,Persistence,Attack
A-05-SCN047-01-04,2026-01-14T09:21:00,Airports,S05-AUTH01,service-host,86,Privilege Escalation,Attack
A-05-SCN047-01-05,2026-01-14T09:27:00,Airports,S05-GW01,unknown,90,Discovery,Attack
A-05-SCN047-01-06,2026-01-14T09:32:00,Airports,S05-DB01,python,66,Lateral Movement,Attack
A-05-SCN047-01-07,2026-01-14T09:37:00,Airports,S05-MON01,ssh,16,Command and Control,Attack
A-05-SCN047-01-08,2026-01-14T09:42:00,Airports,S05-WS01,cmd,5,Command and Control,Attack
A-05-SCN047-01-09,2026-01-14T09:46:00,Airports,S05-BKP01,powershell,61,Command and Control,Attack
A-05-SCN047-02-00,2026-01-14T10:03:00,Airports,S05-APP01,powershell,16,Reconnaissance,Attack
A-05-SCN047-02-01,2026-01-14T10:07:00,Airports,S05-WS01,wmic,13,Initial Access,Attack
A-05-SCN047-02-02,2026-01-14T10:11:00,Airports,S05-MON01,wmic,75,Execution,Attack
A-05-SCN047-02-03,2026-01-14T10:18:00,Airports,S05-DB01,unknown,49,Persistence,Attack
A-05-SCN047-02-04,2026-01-14T10:21:00,Airports,S05-VPN01,curl,9,Privilege Escalation,Attack
A-05-SCN047-02-05,2026-01-14T10:28:00,Airports,S05-GW01,wmic,65,Discovery,Attack
A-05-SCN047-02-06,2026-01-14T10:31:00,Airports,S05-APP01,python,5,Lateral Movement,Attack
A-05-SCN047-02-07,2026-01-14T10:38:00,Airports,S05-WS01,curl,52,Command and Control,Attack
A-05-SCN047-02-08,2026-01-14T10:41:00,Airports,S05-MON01,cmd,13,Command and Control,Attack
A-05-SCN047-02-09,2026-01-14T10:45:00,Airports,S05-DB01,curl,88,Command and Control,Attack
A-05-SCN047-03-00,2026-01-14T11:03:00,Airports,S05-AUTH01,python,100,Reconnaissance,Attack
A-05-SCN047-03-01,2026-01-14T11:07:00,Airports,S05-APP01,cmd,96,Initial Access,Attack
A-05-SCN047-03-02,2026-01-14T11:13:00,Airports,S05-MGMT01,unknown,43,Execution,Attack
A-05-SCN047-03-03,2026-01-14T11:17:00,Airports,S05-CTRL01,service-host,24,Persistence,Attack
