EVENT_ID,SECTOR,ATTACK_TYPE,CURRENT_ATTACK_STAGE,MITRE_TECHNIQUE,LABEL
A-06-SCN052-02-08,Defence Networks,Credential Compromise,Collection,T1005,Attack
A-06-SCN052-02-09,Defence Networks,Credential Compromise,Collection,T1005,Attack
A-06-SCN052-03-00,Defence Networks,Credential Compromise,Reconnaissance,T1059,Attack
A-06-SCN052-03-01,Defence Networks,Credential Compromise,Initial Access,T1078,Attack
A-06-SCN052-03-02,Defence Networks,Credential Compromise,Credential Access,T1110,Attack
A-06-SCN052-03-03,Defence Networks,Credential Compromise,Discovery,T1087,Attack
A-06-SCN052-03-04,Defence Networks,Credential Compromise,Lateral Movement,T1021,Attack
A-06-SCN052-03-05,Defence Networks,Credential Compromise,Collection,T1005,Attack
A-06-SCN052-03-06,Defence Networks,Credential Compromise,Collection,T1005,Attack
A-06-SCN052-03-07,Defence Networks,Credential Compromise,Collection,T1005,Attack
A-06-SCN052-03-08,Defence Networks,Credential Compromise,Collection,T1005,Attack
A-06-SCN052-03-09,Defence Networks,Credential Compromise,Collection,T1005,Attack
A-06-SCN052-04-00,Defence Networks,Credential Compromise,Reconnaissance,T1087,Attack
A-06-SCN052-04-01,Defence Networks,Credential Compromise,Initial Access,T1078,Attack
A-06-SCN052-04-02,Defence Networks,Credential Compromise,Credential Access,T1110,Attack
A-06-SCN052-04-03,Defence Networks,Credential Compromise,Discovery,T1046,Attack
A-06-SCN052-04-04,Defence Networks,Credential Compromise,Lateral Movement,T1021,Attack
A-06-SCN052-04-05,Defence Networks,Credential Compromise,Collection,T1005,Attack
A-06-SCN052-04-06,Defence Networks,Credential Compromise,Collection,T1005,Attack
A-06-SCN052-04-07,Defence Networks,Credential Compromise,Collection,T1005,Attack
A-06-SCN052-04-08,Defence Networks,Credential Compromise,Collection,T1005,Attack
A-06-SCN052-04-09,Defence Networks,Credential Compromise,Collection,T1005,Attack
A-06-SCN053-01-00,Defence Networks,Lateral Movement,Reconnaissance,T1053,Attack
A-06-SCN053-01-01,Defence Networks,Lateral Movement,Initial Access,T1190,Attack
A-06-SCN053-01-02,Defence Networks,Lateral Movement,Execution,T1059,Attack
A-06-SCN053-01-03,Defence Networks,Lateral Movement,Persistence,T1053,Attack
A-06-SCN053-01-04,Defence Networks,Lateral Movement,Privilege Escalation,T1068,Attack
A-06-SCN053-01-05,Defence Networks,Lateral Movement,Discovery,T1087,Attack
A-06-SCN053-01-06,Defence Networks,Lateral Movement,Lateral Movement,T1021,Attack
A-06-SCN053-01-07,Defence Networks,Lateral Movement,Command and Control,T1071,Attack
A-06-SCN053-01-08,Defence Networks,Lateral Movement,Command and Control,T1071,Attack
A-06-SCN053-01-09,Defence Networks,Lateral Movement,Command and Control,T1071,Attack
A-06-SCN053-02-00,Defence Networks,Lateral Movement,Reconnaissance,T1068,Attack
A-06-SCN053-02-01,Defence Networks,Lateral Movement,Initial Access,T1190,Attack
A-06-SCN053-02-02,Defence Networks,Lateral Movement,Execution,T1059,Attack
A-06-SCN053-02-03,Defence Networks,Lateral Movement,Persistence,T1053,Attack
A-06-SCN053-02-04,Defence Networks,Lateral Movement,Privilege Escalation,T1068,Attack
A-06-SCN053-02-05,Defence Networks,Lateral Movement,Discovery,T1087,Attack
A-06-SCN053-02-06,Defence Networks,Lateral Movement,Lateral Movement,T1021,Attack
A-06-SCN053-02-07,Defence Networks,Lateral Movement,Command and Control,T1071,Attack
A-06-SCN053-02-08,Defence Networks,Lateral Movement,Command and Control,T1071,Attack
A-06-SCN053-02-09,Defence Networks,Lateral Movement,Command and Control,T1071,Attack
A-06-SCN053-03-00,Defence Networks,Lateral Movement,Reconnaissance,T1068,Attack
A-06-SCN053-03-01,Defence Networks,Lateral Movement,Initial Access,T1078,Attack
A-06-SCN053-03-02,Defence Networks,Lateral Movement,Execution,T1059,Attack
A-06-SCN053-03-03,Defence Networks,Lateral Movement,Persistence,T1053,Attack
A-06-SCN053-03-04,Defence Networks,Lateral Movement,Privilege Escalation,T1068,Attack
A-06-SCN053-03-05,Defence Networks,Lateral Movement,Discovery,T1087,Attack
A-06-SCN053-03-06,Defence Networks,Lateral Movement,Lateral Movement,T1021,Attack
A-06-SCN053-03-07,Defence Networks,Lateral Movement,Command and Control,T1071,Attack
A-06-SCN053-03-08,Defence Networks,Lateral Movement,Command and Control,T1071,Attack
A-06-SCN053-03-09,Defence Networks,Lateral Movement,Command and Control,T1071,Attack
A-06-SCN053-04-00,Defence Networks,Lateral Movement,Reconnaissance,T1068,Attack
A-06-SCN053-04-01,Defence Networks,Lateral Movement,Initial Access,T1078,Attack
A-06-SCN053-04-02,Defence Networks,Lateral Movement,Execution,T1059,Attack
A-06-SCN053-04-03,Defence Networks,Lateral Movement,Persistence,T1053,Attack
A-06-SCN053-04-04,Defence Networks,Lateral Movement,Privilege Escalation,T1068,Attack
A-06-SCN053-04-05,Defence Networks,Lateral Movement,Discovery,T1046,Attack
A-06-SCN053-04-06,Defence Networks,Lateral Movement,Lateral Movement,T1021,Attack
A-06-SCN053-04-07,Defence Networks,Lateral Movement,Command and Control,T1071,Attack
A-06-SCN053-04-08,Defence Networks,Lateral Movement,Command and Control,T1071,Attack
A-06-SCN053-04-09,Defence Networks,Lateral Movement,Command and Control,T1071,Attack
A-06-SCN054-01-00,Defence Networks,Data Theft,Reconnaissance,T1110,Attack
A-06-SCN054-01-01,Defence Networks,Data Theft,Initial Access,T1190,Attack
A-06-SCN054-01-02,Defence Networks,Data Theft,Credential Access,T1110,Attack
A-06-SCN054-01-03,Defence Networks,Data Theft,Discovery,T1046,Attack
A-06-SCN054-01-04,Defence Networks,Data Theft,Collection,T1005,Attack
A-06-SCN054-01-05,Defence Networks,Data Theft,Exfiltration,T1041,Attack
A-06-SCN054-01-06,Defence Networks,Data Theft,Exfiltration,T1041,Attack
A-06-SCN054-01-07,Defence Networks,Data Theft,Exfiltration,T1041,Attack
A-06-SCN054-01-08,Defence Networks,Data Theft,Exfiltration,T1041,Attack
A-06-SCN054-01-09,Defence Networks,Data Theft,Exfiltration,T1041,Attack
A-06-SCN054-02-00,Defence Networks,Data Theft,Reconnaissance,T1053,Attack
A-06-SCN054-02-01,Defence Networks,Data Theft,Initial Access,T1078,Attack
A-06-SCN054-02-02,Defence Networks,Data Theft,Credential Access,T1110,Attack
A-06-SCN054-02-03,Defence Networks,Data Theft,Discovery,T1046,Attack
A-06-SCN054-02-04,Defence Networks,Data Theft,Collection,T1005,Attack
A-06-SCN054-02-05,Defence Networks,Data Theft,Exfiltration,T1041,Attack
A-06-SCN054-02-06,Defence Networks,Data Theft,Exfiltration,T1041,Attack
A-06-SCN054-02-07,Defence Networks,Data Theft,Exfiltration,T1041,Attack
A-06-SCN054-02-08,Defence Networks,Data Theft,Exfiltration,T1041,Attack
A-06-SCN054-02-09,Defence Networks,Data Theft,Exfiltration,T1041,Attack
A-06-SCN054-03-00,Defence Networks,Data Theft,Reconnaissance,T1190,Attack
A-06-SCN054-03-01,Defence Networks,Data Theft,Initial Access,T1078,Attack
A-06-SCN054-03-02,Defence Networks,Data Theft,Credential Access,T1110,Attack
A-06-SCN054-03-03,Defence Networks,Data Theft,Discovery,T1046,Attack
A-06-SCN054-03-04,Defence Networks,Data Theft,Collection,T1005,Attack
A-06-SCN054-03-05,Defence Networks,Data Theft,Exfiltration,T1041,Attack
A-06-SCN054-03-06,Defence Networks,Data Theft,Exfiltration,T1041,Attack
A-06-SCN054-03-07,Defence Networks,Data Theft,Exfiltration,T1041,Attack
A-06-SCN054-03-08,Defence Networks,Data Theft,Exfiltration,T1041,Attack
A-06-SCN054-03-09,Defence Networks,Data Theft,Exfiltration,T1041,Attack
A-06-SCN054-04-00,Defence Networks,Data Theft,Reconnaissance,T1021,Attack
A-06-SCN054-04-01,Defence Networks,Data Theft,Initial Access,T1078,Attack
A-06-SCN054-04-02,Defence Networks,Data Theft,Credential Access,T1110,Attack
A-06-SCN054-04-03,Defence Networks,Data Theft,Discovery,T1087,Attack
A-06-SCN054-04-04,Defence Networks,Data Theft,Collection,T1005,Attack
A-06-SCN054-04-05,Defence Networks,Data Theft,Exfiltration,T1041,Attack
A-06-SCN054-04-06,Defence Networks,Data Theft,Exfiltration,T1041,Attack
A-06-SCN054-04-07,Defence Networks,Data Theft,Exfiltration,T1041,Attack
A-06-SCN054-04-08,Defence Networks,Data Theft,Exfiltration,T1041,Attack
A-06-SCN054-04-09,Defence Networks,Data Theft,Exfiltration,T1041,Attack
A-06-SCN055-01-00,Defence Networks,Supply-Chain Compromise,Reconnaissance,T1068,Attack
A-06-SCN055-01-01,Defence Networks,Supply-Chain Compromise,Initial Access,T1078,Attack
A-06-SCN055-01-02,Defence Networks,Supply-Chain Compromise,Execution,T1059,Attack
A-06-SCN055-01-03,Defence Networks,Supply-Chain Compromise,Persistence,T1053,Attack
A-06-SCN055-01-04,Defence Networks,Supply-Chain Compromise,Privilege Escalation,T1068,Attack
A-06-SCN055-01-05,Defence Networks,Supply-Chain Compromise,Discovery,T1087,Attack
A-06-SCN055-01-06,Defence Networks,Supply-Chain Compromise,Lateral Movement,T1021,Attack
A-06-SCN055-01-07,Defence Networks,Supply-Chain Compromise,Command and Control,T1071,Attack
A-06-SCN055-01-08,Defence Networks,Supply-Chain Compromise,Command and Control,T1071,Attack
A-06-SCN055-01-09,Defence Networks,Supply-Chain Compromise,Command and Control,T1071,Attack
A-06-SCN055-02-00,Defence Networks,Supply-Chain Compromise,Reconnaissance,T1068,Attack
A-06-SCN055-02-01,Defence Networks,Supply-Chain Compromise,Initial Access,T1078,Attack
A-06-SCN055-02-02,Defence Networks,Supply-Chain Compromise,Execution,T1059,Attack
A-06-SCN055-02-03,Defence Networks,Supply-Chain Compromise,Persistence,T1053,Attack
A-06-SCN055-02-04,Defence Networks,Supply-Chain Compromise,Privilege Escalation,T1068,Attack
A-06-SCN055-02-05,Defence Networks,Supply-Chain Compromise,Discovery,T1046,Attack
A-06-SCN055-02-06,Defence Networks,Supply-Chain Compromise,Lateral Movement,T1021,Attack
A-06-SCN055-02-07,Defence Networks,Supply-Chain Compromise,Command and Control,T1071,Attack
A-06-SCN055-02-08,Defence Networks,Supply-Chain Compromise,Command and Control,T1071,Attack
A-06-SCN055-02-09,Defence Networks,Supply-Chain Compromise,Command and Control,T1071,Attack
A-06-SCN055-03-00,Defence Networks,Supply-Chain Compromise,Reconnaissance,T1110,Attack
A-06-SCN055-03-01,Defence Networks,Supply-Chain Compromise,Initial Access,T1078,Attack
A-06-SCN055-03-02,Defence Networks,Supply-Chain Compromise,Execution,T1059,Attack
A-06-SCN055-03-03,Defence Networks,Supply-Chain Compromise,Persistence,T1053,Attack
A-06-SCN055-03-04,Defence Networks,Supply-Chain Compromise,Privilege Escalation,T1068,Attack
A-06-SCN055-03-05,Defence Networks,Supply-Chain Compromise,Discovery,T1087,Attack
A-06-SCN055-03-06,Defence Networks,Supply-Chain Compromise,Lateral Movement,T1021,Attack
A-06-SCN055-03-07,Defence Networks,Supply-Chain Compromise,Command and Control,T1071,Attack
A-06-SCN055-03-08,Defence Networks,Supply-Chain Compromise,Command and Control,T1071,Attack
A-06-SCN055-03-09,Defence Networks,Supply-Chain Compromise,Command and Control,T1071,Attack
A-06-SCN055-04-00,Defence Networks,Supply-Chain Compromise,Reconnaissance,T1071,Attack
A-06-SCN055-04-01,Defence Networks,Supply-Chain Compromise,Initial Access,T1078,Attack
A-06-SCN055-04-02,Defence Networks,Supply-Chain Compromise,Execution,T1059,Attack
A-06-SCN055-04-03,Defence Networks,Supply-Chain Compromise,Persistence,T1053,Attack
A-06-SCN055-04-04,Defence Networks,Supply-Chain Compromise,Privilege Escalation,T1068,Attack
A-06-SCN055-04-05,Defence Networks,Supply-Chain Compromise,Discovery,T1087,Attack
A-06-SCN055-04-06,Defence Networks,Supply-Chain Compromise,Lateral Movement,T1021,Attack
A-06-SCN055-04-07,Defence Networks,Supply-Chain Compromise,Command and Control,T1071,Attack
A-06-SCN055-04-08,Defence Networks,Supply-Chain Compromise,Command and Control,T1071,Attack
A-06-SCN055-04-09,Defence Networks,Supply-Chain Compromise,Command and Control,T1071,Attack
A-06-SCN056-01-00,Defence Networks,Command and Control,Reconnaissance,T1046,Attack
A-06-SCN056-01-01,Defence Networks,Command and Control,Initial Access,T1078,Attack
A-06-SCN056-01-02,Defence Networks,Command and Control,Execution,T1059,Attack
A-06-SCN056-01-03,Defence Networks,Command and Control,Persistence,T1053,Attack
A-06-SCN056-01-04,Defence Networks,Command and Control,Privilege Escalation,T1068,Attack
A-06-SCN056-01-05,Defence Networks,Command and Control,Discovery,T1046,Attack
A-06-SCN056-01-06,Defence Networks,Command and Control,Lateral Movement,T1021,Attack
A-06-SCN056-01-07,Defence Networks,Command and Control,Command and Control,T1071,Attack
A-06-SCN056-01-08,Defence Networks,Command and Control,Command and Control,T1071,Attack
A-06-SCN056-01-09,Defence Networks,Command and Control,Command and Control,T1071,Attack
A-06-SCN056-02-00,Defence Networks,Command and Control,Reconnaissance,T1071,Attack
A-06-SCN056-02-01,Defence Networks,Command and Control,Initial Access,T1078,Attack
A-06-SCN056-02-02,Defence Networks,Command and Control,Execution,T1059,Attack
A-06-SCN056-02-03,Defence Networks,Command and Control,Persistence,T1053,Attack
A-06-SCN056-02-04,Defence Networks,Command and Control,Privilege Escalation,T1068,Attack
A-06-SCN056-02-05,Defence Networks,Command and Control,Discovery,T1087,Attack
A-06-SCN056-02-06,Defence Networks,Command and Control,Lateral Movement,T1021,Attack
A-06-SCN056-02-07,Defence Networks,Command and Control,Command and Control,T1071,Attack
A-06-SCN056-02-08,Defence Networks,Command and Control,Command and Control,T1071,Attack
A-06-SCN056-02-09,Defence Networks,Command and Control,Command and Control,T1071,Attack
A-06-SCN056-03-00,Defence Networks,Command and Control,Reconnaissance,T1071,Attack
A-06-SCN056-03-01,Defence Networks,Command and Control,Initial Access,T1190,Attack
A-06-SCN056-03-02,Defence Networks,Command and Control,Execution,T1059,Attack
A-06-SCN056-03-03,Defence Networks,Command and Control,Persistence,T1053,Attack
A-06-SCN056-03-04,Defence Networks,Command and Control,Privilege Escalation,T1068,Attack
A-06-SCN056-03-05,Defence Networks,Command and Control,Discovery,T1046,Attack
A-06-SCN056-03-06,Defence Networks,Command and Control,Lateral Movement,T1021,Attack
A-06-SCN056-03-07,Defence Networks,Command and Control,Command and Control,T1071,Attack
A-06-SCN056-03-08,Defence Networks,Command and Control,Command and Control,T1071,Attack
A-06-SCN056-03-09,Defence Networks,Command and Control,Command and Control,T1071,Attack
A-06-SCN056-04-00,Defence Networks,Command and Control,Reconnaissance,T1486,Attack
A-06-SCN056-04-01,Defence Networks,Command and Control,Initial Access,T1078,Attack
A-06-SCN056-04-02,Defence Networks,Command and Control,Execution,T1059,Attack
A-06-SCN056-04-03,Defence Networks,Command and Control,Persistence,T1053,Attack
A-06-SCN056-04-04,Defence Networks,Command and Control,Privilege Escalation,T1068,Attack
A-06-SCN056-04-05,Defence Networks,Command and Control,Discovery,T1046,Attack
A-06-SCN056-04-06,Defence Networks,Command and Control,Lateral Movement,T1021,Attack
A-06-SCN056-04-07,Defence Networks,Command and Control,Command and Control,T1071,Attack
A-06-SCN056-04-08,Defence Networks,Command and Control,Command and Control,T1071,Attack
A-06-SCN056-04-09,Defence Networks,Command and Control,Command and Control,T1071,Attack
A-06-SCN057-01-00,Defence Networks,Privilege Escalation,Reconnaissance,T1059,Attack
A-06-SCN057-01-01,Defence Networks,Privilege Escalation,Initial Access,T1190,Attack
A-06-SCN057-01-02,Defence Networks,Privilege Escalation,Execution,T1059,Attack
A-06-SCN057-01-03,Defence Networks,Privilege Escalation,Persistence,T1053,Attack
A-06-SCN057-01-04,Defence Networks,Privilege Escalation,Privilege Escalation,T1068,Attack
A-06-SCN057-01-05,Defence Networks,Privilege Escalation,Discovery,T1046,Attack
A-06-SCN057-01-06,Defence Networks,Privilege Escalation,Lateral Movement,T1021,Attack
A-06-SCN057-01-07,Defence Networks,Privilege Escalation,Command and Control,T1071,Attack
A-06-SCN057-01-08,Defence Networks,Privilege Escalation,Command and Control,T1071,Attack
A-06-SCN057-01-09,Defence Networks,Privilege Escalation,Command and Control,T1071,Attack
A-06-SCN057-02-00,Defence Networks,Privilege Escalation,Reconnaissance,T1021,Attack
A-06-SCN057-02-01,Defence Networks,Privilege Escalation,Initial Access,T1190,Attack
A-06-SCN057-02-02,Defence Networks,Privilege Escalation,Execution,T1059,Attack
A-06-SCN057-02-03,Defence Networks,Privilege Escalation,Persistence,T1053,Attack
A-06-SCN057-02-04,Defence Networks,Privilege Escalation,Privilege Escalation,T1068,Attack
A-06-SCN057-02-05,Defence Networks,Privilege Escalation,Discovery,T1046,Attack
A-06-SCN057-02-06,Defence Networks,Privilege Escalation,Lateral Movement,T1021,Attack
A-06-SCN057-02-07,Defence Networks,Privilege Escalation,Command and Control,T1071,Attack
A-06-SCN057-02-08,Defence Networks,Privilege Escalation,Command and Control,T1071,Attack
A-06-SCN057-02-09,Defence Networks,Privilege Escalation,Command and Control,T1071,Attack
A-06-SCN057-03-00,Defence Networks,Privilege Escalation,Reconnaissance,T1053,Attack
A-06-SCN057-03-01,Defence Networks,Privilege Escalation,Initial Access,T1078,Attack
A-06-SCN057-03-02,Defence Networks,Privilege Escalation,Execution,T1059,Attack
A-06-SCN057-03-03,Defence Networks,Privilege Escalation,Persistence,T1053,Attack
A-06-SCN057-03-04,Defence Networks,Privilege Escalation,Privilege Escalation,T1068,Attack
A-06-SCN057-03-05,Defence Networks,Privilege Escalation,Discovery,T1046,Attack
A-06-SCN057-03-06,Defence Networks,Privilege Escalation,Lateral Movement,T1021,Attack
A-06-SCN057-03-07,Defence Networks,Privilege Escalation,Command and Control,T1071,Attack
A-06-SCN057-03-08,Defence Networks,Privilege Escalation,Command and Control,T1071,Attack
A-06-SCN057-03-09,Defence Networks,Privilege Escalation,Command and Control,T1071,Attack
A-06-SCN057-04-00,Defence Networks,Privilege Escalation,Reconnaissance,T1087,Attack
A-06-SCN057-04-01,Defence Networks,Privilege Escalation,Initial Access,T1190,Attack
A-06-SCN057-04-02,Defence Networks,Privilege Escalation,Execution,T1059,Attack
A-06-SCN057-04-03,Defence Networks,Privilege Escalation,Persistence,T1053,Attack
A-06-SCN057-04-04,Defence Networks,Privilege Escalation,Privilege Escalation,T1068,Attack
A-06-SCN057-04-05,Defence Networks,Privilege Escalation,Discovery,T1087,Attack
A-06-SCN057-04-06,Defence Networks,Privilege Escalation,Lateral Movement,T1021,Attack
A-06-SCN057-04-07,Defence Networks,Privilege Escalation,Command and Control,T1071,Attack
A-06-SCN057-04-08,Defence Networks,Privilege Escalation,Command and Control,T1071,Attack
A-06-SCN057-04-09,Defence Networks,Privilege Escalation,Command and Control,T1071,Attack
